,Dátum,Accorde_Abacus_Alap,Accorde_Prizma_Alap,BUX,Citadella_Származtatott,Erste_Stock_Hungary_Indexkövető_Részvény_A,Generali_Arany_Oroszlán_ESG,HOLD_Columbus,HOLD_Nemzetközi,HOLD_Orion,HOLD_VM_Abszolút_Származtatott_Befektetési,MBH_Fejlett_Piaci_Részvény,OTP Föld Kincsei Árupiaci Alapok Alapja HUF,OTP_Klímaváltozás_13030,OTP_Supra,Platina Delta Származtatott Befektetési Alap A,Raiffeisen Részvény Alap,Takarék Származtatott Befektetési Alap,TakarékApolloSzármaztatottRészvény,VIG_Opportunity_Fejlett_Piaci_Részvény,SPY,QQQ,VGT,USDHUF=X
1270,2019-07-03,0.886127,1.062578,1622.714005,2.175233,2.2805,1.101596,1.844733,3.005265,0.952339,2.082028,1.53269,1.616302,1.261804,4.783462,2.974309,2.621363,0.961101,1.33004,1.723743,78912.87798051536,52989.84375020489,59097.73660359159,285.739990234375
1271,2019-07-02,0.885951,1.059763,1614.374687,2.159947,2.2659,1.092379,1.842155,2.984536,0.952415,2.077237,1.525145,1.604293,1.244863,4.735853,2.938359,2.615981,0.962294,1.320576,1.709191,78409.45947870612,52676.30557821691,58768.478401988745,286.18701171875
1272,2019-07-01,0.887538,1.059395,1608.624457,2.157171,2.2575,1.089414,1.838536,2.96789,0.953089,2.073903,1.520717,1.659239,1.240296,4.767925,2.936686,2.614719,0.962327,1.317049,1.700087,77650.49574781116,52095.844775819685,58179.912186435424,284.1549987792969
1273,2019-06-28,0.892276,1.058495,1595.022414,2.148311,2.2375,1.085647,1.854068,2.944372,0.958457,2.069744,1.499283,1.657455,1.229543,4.755069,2.96227,2.613314,0.965204,1.309252,1.683901,77023.65294483025,51450.12916484848,57393.234117364045,284.4200134277344
1274,2019-06-27,0.886776,1.057154,1601.229063,2.130889,2.2457,1.077061,1.845022,2.932261,0.954456,2.065715,1.497663,1.637815,1.226092,4.764528,2.947696,2.592337,0.965629,1.305134,1.676726,76559.29387728218,51337.03238035552,57229.28534691688,284.1600036621094
1275,2019-06-26,0.886778,1.056705,1587.521042,2.131457,2.2268,1.07761,1.846896,2.927089,0.953988,2.067596,1.494931,1.635819,1.209379,4.743778,2.946917,2.589958,0.96641,1.305407,1.673073,76295.2145023495,51145.907013303135,56970.351909221616,284.1839904785156
1276,2019-06-25,0.884763,1.05591,1586.754604,2.128515,2.2294,1.079621,1.838317,2.925276,0.949164,2.067871,1.494119,1.647791,1.208566,4.717275,2.956183,2.616363,0.964587,1.305852,1.675203,76233.26021530945,50817.09186377842,56327.170645720325,283.6700134277344
1277,2019-06-24,0.884319,1.056599,1602.184228,2.132474,2.2544,1.082694,1.835031,2.94539,0.947455,2.070329,1.507205,1.644557,1.221225,4.732739,2.944895,2.604191,0.967242,1.309379,1.683813,77240.76127564162,51874.17026532255,57519.42174442252,284.6000061035156
1278,2019-06-21,0.880063,1.057224,1599.475516,2.125967,2.2521,1.085428,1.829387,2.96173,0.945068,2.072754,1.511992,1.655637,1.229514,4.738571,2.915677,2.611835,0.969613,1.311535,1.69471,77680.54742134362,52103.98107277416,57825.33297425695,285.8699951171875
1279,2019-06-20,0.87953,1.057494,1614.765923,2.133056,2.2687,1.087202,1.820215,2.976986,0.943593,2.074348,1.517417,1.646223,1.243302,4.741128,2.912747,2.606402,0.966682,1.313016,1.703996,78305.23327636719,52524.52633666992,58514.53504943848,287.75
1280,2019-06-19,0.872162,1.055301,1622.844419,2.142604,2.2785,1.082345,1.822303,2.967636,0.944455,2.071483,1.511634,1.678325,1.242982,4.690975,2.900896,2.595524,0.969098,1.311171,1.698547,77755.5491847191,52168.981564057525,57860.87696765363,288.4599914550781
1281,2019-06-18,0.871438,1.055032,1620.504254,2.146821,2.2767,1.077358,1.823051,2.946847,0.940198,2.068929,1.512896,1.70056,1.24081,4.660927,2.900621,2.57295,0.9653,1.303694,1.686017,77160.88131135888,51692.73260542704,57271.5401100344,286.8999938964844
1282,2019-06-17,0.871756,1.054191,1614.298799,2.160544,2.2682,1.059634,1.824874,2.911113,0.943947,2.062051,1.488906,1.65297,1.219455,4.589984,2.900927,2.575359,0.972118,1.285596,1.666854,76446.4765767334,51009.16516460711,56390.09181864094,287.2200012207031
1283,2019-06-14,0.872184,1.053969,1607.552175,2.164827,2.264,1.057895,1.825368,2.894228,0.944173,2.059434,1.486055,1.658598,1.216632,4.587907,2.875222,2.578237,0.970905,1.277681,1.656181,75903.92813526839,50363.07196439244,55899.59437539894,285.2900085449219
1284,2019-06-13,0.873376,1.052952,1602.891762,2.161081,2.2575,1.061924,1.830446,2.902039,0.946064,2.060268,1.481387,1.661611,1.225576,4.577418,2.871784,2.575928,0.972083,1.282804,1.660433,75926.61942235567,50537.38467154093,56360.33624612074,285.05999755859375
1285,2019-06-12,0.873154,1.053033,1607.703083,2.161849,2.2665,1.059834,1.826359,2.881986,0.947171,2.055178,1.477542,1.639753,1.211763,4.546727,2.858083,2.586961,0.97232,1.275609,1.651427,75148.82028118707,49930.334615518805,55850.99280362483,283.3039855957031
1286,2019-06-11,0.872532,1.053894,1632.952401,2.154636,2.3003,1.05979,1.820791,2.886829,0.947945,2.055835,1.473827,1.691813,1.207352,4.591266,2.84892,2.573445,0.972838,1.27583,1.654136,75076.5709935464,50083.739809979685,55941.37736187922,282.5320129394531
1287,2019-06-07,0.867876,1.052818,1630.040049,2.1464,2.2976,1.056496,1.821627,2.89164,0.946012,2.056342,1.456871,1.69521,1.208488,4.608313,2.826875,2.555384,0.970967,1.275428,1.651354,75240.66772926226,49762.63888237998,55764.69463515468,284.3800048828125
1288,2019-06-06,0.86629,1.052465,1623.755816,2.157429,2.2911,1.045237,1.823938,2.86673,0.947169,2.04963,1.447459,1.665967,1.196852,4.556955,2.83071,2.544008,0.972734,1.262836,1.637465,74924.8162706187,49101.36085688509,55123.08629178302,286.0199890136719
1289,2019-06-05,0.866368,1.052395,1626.649736,2.167745,2.2933,1.0471,1.825941,2.850938,0.951213,2.044779,1.44643,1.642515,1.19726,4.533888,2.836011,2.544364,0.974033,1.258984,1.629926,74417.58278817404,48699.172247007955,54503.10557783721,285.9309997558594
1290,2019-06-04,0.866802,1.052236,1629.922366,2.169714,2.2953,1.046511,1.827012,2.84941,0.95191,2.040954,1.436595,1.684302,1.193283,4.571783,2.835023,2.553542,0.975088,1.257016,1.624778,74077.55104328971,48535.828338093124,54025.63600182999,287.0899963378906
1291,2019-06-03,0.870429,1.053485,1628.262063,2.208161,2.2958,1.043648,1.8575,2.842794,0.964245,2.035803,1.420274,1.678887,1.192501,4.568221,2.873443,2.543741,0.976515,1.252028,1.620211,73344.48339678347,47754.04709377326,52895.552754658274,290.41900634765625
1292,2019-05-31,0.867858,1.0536,1619.998143,2.207371,2.2843,1.040016,1.852027,2.852039,0.96316,2.038112,1.442104,1.704211,1.188736,4.56999,2.867737,2.536005,0.975558,1.250926,1.629307,73812.74355796399,49015.95435225405,54082.44466368109,291.5299987792969
1293,2019-05-30,0.863712,1.051981,1626.799383,2.189132,2.2947,1.05152,1.836664,2.885259,0.954201,2.041883,1.462626,1.794056,1.207073,4.631697,2.845666,2.523236,0.974822,1.262428,1.649774,75075.05700092297,49979.72000887152,55153.515555523336,292.5199890136719
1294,2019-05-29,0.863758,1.051292,1620.553085,2.185371,2.288,1.051257,1.837645,2.886904,0.954987,2.043482,1.463312,1.756073,1.214761,4.683032,2.835883,2.51555,0.974807,1.259222,1.654065,74926.86660998315,49807.929742246866,54871.03261106461,292.739990234375
1295,2019-05-28,0.861978,1.050631,1602.85268,2.175292,2.263,1.061136,1.833111,2.887971,0.953758,2.04507,1.479023,1.747878,1.215745,4.671149,2.83184,2.494063,0.974244,1.268901,1.660698,74940.93567843642,49893.38503115019,54882.03169474332,290.8299865722656
1297,2019-05-24,0.853361,1.046612,1585.372882,2.136724,2.2394,1.060763,1.814023,2.905522,0.94494,2.047641,1.474373,1.75754,1.210449,4.651102,2.806425,2.478662,0.973956,1.27428,1.668263,75878.55920213275,50236.70381051581,55224.42519830074,291.7300109863281
1298,2019-05-23,0.851881,1.046416,1584.889241,2.143259,2.2398,1.056238,1.814535,2.906838,0.943708,2.049434,1.477109,1.768827,1.204367,4.623305,2.810196,2.500741,0.974059,1.270326,1.6689,75865.11961849406,50367.17571274517,55295.27436194895,292.3399963378906
1300,2019-05-21,0.857933,1.048123,1567.830157,2.132203,2.2152,1.072851,1.818766,2.949783,0.945598,2.049709,1.498688,1.702597,1.227743,4.734514,2.804008,2.483097,0.973361,1.286516,1.695228,76992.75600413606,51347.10281158425,56626.9355144836,292.1600036621094
1301,2019-05-20,0.8549,1.047242,1570.014259,2.132738,2.2218,1.066292,1.818207,2.920299,0.946135,2.048616,1.490517,1.706028,1.205804,4.720523,2.796798,2.479789,0.973544,1.283871,1.679124,76247.35529949889,50777.95996077359,55821.1905385321,291.94000244140625
1302,2019-05-17,0.856703,1.046469,1579.706286,2.131732,2.2368,1.076072,1.820043,2.921726,0.946059,2.047034,1.502405,1.701562,1.220537,4.717384,2.791923,2.484019,0.967274,1.286169,1.681466,76310.54090881348,51350.89217376709,56486.558029174805,290.25
1303,2019-05-16,0.859676,1.046521,1595.855686,2.124275,2.2568,1.076441,1.811017,2.918432,0.943405,2.044377,1.502853,1.707282,1.227064,4.721415,2.798051,2.47172,0.969155,1.292922,1.678567,76654.95191880502,51778.343246504664,56941.17578727193,289.67498779296875
1304,2019-05-15,0.859203,1.046311,1595.992402,2.132067,2.2586,1.063431,1.812091,2.905939,0.944344,2.047224,1.484585,1.695399,1.222104,4.697833,2.79942,2.459635,0.969729,1.280866,1.669073,75868.92008990794,51207.41440598853,56296.79629922472,289.3599853515625
1305,2019-05-14,0.862327,1.046148,1587.913059,2.142507,2.2467,1.055107,1.818009,2.878964,0.948643,2.043474,1.470862,1.691229,1.201238,4.680318,2.801619,2.468972,0.969473,1.273832,1.65245,75140.39753338695,50302.2777948305,55513.53986285627,288.260009765625
1306,2019-05-13,0.861108,1.046274,1605.758241,2.148605,2.2724,1.044257,1.821107,2.860036,0.953655,2.044289,1.454614,1.671938,1.187559,4.660845,2.800666,2.491297,0.972981,1.269059,1.642346,74256.3754244931,49615.49691615533,54443.442312229425,287.44500732421875
1307,2019-05-10,0.863024,1.047462,1626.680688,2.120084,2.2994,1.052713,1.802907,2.911076,0.94429,2.043869,1.481082,1.69935,1.217471,4.686576,2.800641,2.493693,0.971677,1.284163,1.670196,76513.75351448357,51630.746868576854,56895.110095374286,288.739990234375
1308,2019-05-09,0.863158,1.047613,1632.182624,2.118334,2.3031,1.05185,1.809476,2.916292,0.947604,2.046222,1.484436,1.690382,1.217473,4.683561,2.797222,2.521489,0.974815,1.282008,1.67419,76321.16014261264,51695.16233014874,56876.81242071558,289.4599914550781
1309,2019-05-08,0.865806,1.049521,1637.834209,2.112278,2.3129,1.068259,1.810024,2.929492,0.948343,2.046159,1.497446,1.704998,1.225437,4.713513,2.806145,2.525895,0.971937,1.292615,1.687776,76547.49999137595,51971.342650288716,57256.700998093,289.44000244140625
1310,2019-05-07,0.866788,1.050125,1627.405435,2.118164,2.2974,1.063173,1.818356,2.928998,0.951047,2.045892,1.497095,1.698636,1.230431,4.698528,2.808908,2.552552,0.975359,1.293232,1.689964,76495.09662657883,51994.82218135055,57242.70502008777,288.8399963378906
1311,2019-05-06,0.866561,1.05006,1645.628932,2.111242,2.3226,1.077788,1.816302,2.972937,0.949212,2.045923,1.519986,1.712707,1.234854,4.736227,2.815916,2.578497,0.971524,1.307408,1.715941,77772.67246419191,53013.10105128214,58469.24470015988,288.760009765625
1312,2019-04-30,0.871499,1.052078,1683.992133,2.119959,2.3738,1.087519,1.821358,2.977048,0.951177,2.044838,1.5256,1.743282,1.213022,4.790784,2.834801,2.593241,0.971911,1.310636,1.716284,78064.33998390008,52883.15045728348,58768.43884493597,288.6600036621094
1313,2019-04-29,0.874026,1.052514,1682.048226,2.117216,2.3739,1.083542,1.818114,2.983231,0.950602,2.046162,1.527397,1.731551,1.212301,4.790887,2.837252,2.60682,0.972082,1.310318,1.719855,78104.25597880315,53350.53658391163,58723.747503118124,288.9549865722656
1314,2019-04-26,0.873174,1.053012,1705.491062,2.118642,2.3958,1.081033,1.819797,2.98018,0.949821,2.04674,1.524697,1.734089,1.212337,4.786786,2.839134,2.597249,0.972367,1.307489,1.717632,77996.8233422935,53257.339835297316,58696.32511826232,289.010009765625
1315,2019-04-25,0.871937,1.052299,1704.979077,2.115679,2.3955,1.078146,1.826889,2.967042,0.952856,2.046508,1.521849,1.767196,1.20606,4.816551,2.832428,2.603673,0.971976,1.305196,1.710576,77455.3227168275,53086.49248799775,58684.03521780856,288.3399963378906
1316,2019-04-24,0.872737,1.052084,1725.030301,2.128481,2.4167,1.077589,1.820045,2.94439,0.950136,2.043629,1.51371,1.771644,1.20353,4.827954,2.863218,2.602432,0.972166,1.301404,1.699269,76770.62127493322,52372.22570900619,58202.99716125429,285.614990234375
1317,2019-04-23,0.873316,1.05187,1712.513187,2.130707,2.4066,1.076819,1.825369,2.944673,0.95285,2.043509,1.506777,1.778618,1.197841,4.817866,2.852154,2.591461,0.971944,1.300258,1.698382,76622.14852742851,52319.86769112758,57923.52828398254,284.42999267578125
1318,2019-04-18,0.873587,1.050899,1695.356356,2.134065,2.3826,1.074105,1.835344,2.92492,0.959713,2.043702,1.488321,1.747792,1.185526,4.757701,2.841238,2.592695,0.97258,1.291156,1.682929,75396.44065807387,51192.90957579203,56728.5239788983,282.6400146484375
1319,2019-04-17,0.873554,1.049361,1702.15795,2.129421,2.3914,1.065929,1.834836,2.900585,0.962772,2.04114,1.477485,1.751438,1.181251,4.730532,2.83563,2.590646,0.972819,1.283096,1.670349,75378.70660178736,51215.96964028105,56724.23848237656,283.1300048828125
1320,2019-04-16,0.872144,1.049788,1695.135304,2.134266,2.3835,1.063956,1.837028,2.908708,0.961383,2.041799,1.480896,1.748704,1.187302,4.742355,2.839878,2.590666,0.973019,1.283549,1.676271,75550.25420440361,51029.093966793735,56511.65649176575,283.0799865722656
1321,2019-04-15,0.873174,1.050417,1694.685212,2.138105,2.3829,1.062767,1.842826,2.910447,0.962071,2.04426,1.477573,1.763939,1.190921,4.732077,2.845229,2.604376,0.972972,1.28158,1.676923,75802.1647964688,51056.97451642854,56493.24085216038,284.2099914550781
1322,2019-04-12,0.872813,1.049706,1699.61832,2.130326,2.3903,1.066321,1.836299,2.928248,0.959541,2.046554,1.482518,1.757836,1.198547,4.764275,2.847495,2.598053,0.973107,1.282757,1.684829,76267.1128410846,51328.2089165505,56802.531417645514,285.7659912109375
1323,2019-04-11,0.870047,1.048851,1689.898707,2.130304,2.3777,1.060197,1.831823,2.91028,0.956644,2.05069,1.486479,1.769,1.192418,4.738657,2.845001,2.598085,0.973668,1.274584,1.677993,75527.66130374651,50954.15175098134,56268.15631849179,284.9100036621094
1324,2019-04-09,0.872853,1.046627,1665.157545,2.124889,2.3504,1.05406,1.837389,2.899858,0.958225,2.051736,1.485442,1.76444,1.187615,4.7349,2.845387,2.573933,0.97341,1.273904,1.675896,75349.9371259287,50841.92204101011,55892.72058606148,285.1300048828125
1325,2019-04-08,0.869994,1.045023,1655.927172,2.12409,2.3407,1.061049,1.836831,2.928452,0.955899,2.053087,1.487112,1.753234,1.198942,4.746956,2.83312,2.563866,0.973693,1.280308,1.691426,76002.39844894409,51199.10778236389,56347.070039749146,286.125
1326,2019-04-05,0.869108,1.045606,1656.491591,2.127287,2.3431,1.060627,1.838226,2.919607,0.957049,2.053396,1.490431,1.78192,1.192524,4.70962,2.84155,2.573952,0.974237,1.281372,1.687406,75653.84039071761,50873.67953798175,55908.45855236892,285.0299987792969
1327,2019-04-04,0.865633,1.044284,1657.53459,2.124125,2.343,1.057015,1.840235,2.90447,0.958467,2.051929,1.480496,1.798145,1.181109,4.686583,2.835429,2.583651,0.97436,1.277714,1.677755,75083.37794494629,50473.45916748047,55492.43039703369,284.25
1328,2019-04-03,0.863394,1.0443,1670.225585,2.131482,2.3552,1.054932,1.837592,2.896298,0.958726,2.049974,1.47731,1.784897,1.18586,4.691353,2.848936,2.576853,0.9744,1.275065,1.674629,75501.6891016122,50908.71336091217,56250.39031439368,286.5920104980469
1329,2019-04-02,0.864019,1.043634,1670.961595,2.123414,2.3538,1.050984,1.836668,2.917538,0.958972,2.058365,1.484815,1.787032,1.183816,4.714339,2.838375,2.556313,0.974784,1.268272,1.684132,75402.53231616318,50630.91427070601,55794.54131690366,286.6659851074219
1330,2019-04-01,0.861282,1.041819,1664.826736,2.119193,2.3494,1.045619,1.834726,2.896603,0.955839,2.054291,1.48175,1.800566,1.178044,4.682302,2.838095,2.529971,0.975273,1.265434,1.673222,75169.4953856729,50308.471871926915,55491.14731551753,285.9200134277344
1331,2019-03-29,0.858898,1.039228,1650.097809,2.112038,2.3351,1.035539,1.838346,2.871243,0.955405,2.061968,1.465408,1.824932,1.169926,4.632833,2.81275,2.527596,0.973329,1.253284,1.656698,74091.01394344214,49518.76824762905,54579.20959679643,285.1600036621094
1332,2019-03-28,0.861044,1.039929,1639.450142,2.108645,2.3247,1.024925,1.837789,2.842777,0.955409,2.063113,1.453171,1.848187,1.157499,4.600638,2.797652,2.529957,0.973121,1.243833,1.639336,73358.234160427,48967.419587535784,53835.33725717291,284.1199951171875
1333,2019-03-27,0.863025,1.041266,1635.566778,2.11622,2.3166,1.024788,1.845449,2.833036,0.960615,2.064111,1.445068,1.825048,1.150723,4.598502,2.809233,2.511099,0.971773,1.237299,1.633979,72674.82925114408,48583.14592792932,53312.24209634308,282.5400085449219
1334,2019-03-26,0.86088,1.038653,1652.143803,2.115534,2.3374,1.013095,1.832021,2.798693,0.95371,2.055993,1.443499,1.798809,1.136441,4.579418,2.81128,2.506199,0.977249,1.232035,1.615452,72200.98318560235,48324.3673369647,53020.67304923758,279.2300109863281
1335,2019-03-25,0.860807,1.038517,1646.745833,2.122152,2.3314,1.010161,1.840431,2.787861,0.9565,2.055868,1.418847,1.81347,1.130092,4.560903,2.807985,2.514237,0.977809,1.225542,1.605897,71815.60804191045,48200.260772679,52823.83321387414,279.80999755859375
1336,2019-03-22,0.86066,1.03974,1659.543574,2.124679,2.343,1.008828,1.836726,2.784196,0.957043,2.052438,1.423033,1.814757,1.130231,4.560538,2.81533,2.524022,0.980102,1.225765,1.608429,71045.16907868441,47738.21255547693,52431.55787998857,276.6000061035156
1337,2019-03-21,0.859058,1.039012,1660.504397,2.12947,2.339,1.02048,1.828927,2.794253,0.952738,2.045909,1.433939,1.794751,1.142143,4.570492,2.808996,2.507608,0.97222,1.235955,1.614688,71782.01867532171,48367.357116521336,53310.2282571448,274.0899963378906
1338,2019-03-20,0.860971,1.037823,1660.775138,2.124617,2.3383,1.017872,1.830794,2.777054,0.956103,2.046336,1.411199,1.792002,1.127112,4.562615,2.822169,2.510914,0.962236,1.22852,1.600486,71353.2305374546,47873.12287094211,52287.350066808984,275.5299987792969
1339,2019-03-19,0.860124,1.038109,1662.712458,2.140052,2.3418,1.029887,1.837333,2.789951,0.959172,2.03973,1.414784,1.81003,1.133124,4.54488,2.857839,2.510494,0.963659,1.238567,1.610827,71867.36634583212,47883.05366470013,52666.12273058854,276.67999267578125
1340,2019-03-18,0.861354,1.037759,1665.42211,2.150783,2.3455,1.026195,1.840081,2.794664,0.958055,2.040758,1.415888,1.81198,1.139537,4.551796,2.82832,2.485394,0.963863,1.23789,1.612354,72058.86458515003,47861.629609106574,52692.84805393545,277.4859924316406
1341,2019-03-14,0.86464,1.036521,1636.099167,2.154479,2.3045,1.014574,1.842762,2.779133,0.960555,2.043294,1.409288,1.812119,1.131509,4.531435,2.786546,2.477771,0.963715,1.227217,1.600341,71443.99816195015,47307.82263783971,51907.874370873906,277.4800109863281
1342,2019-03-13,0.8633,1.03374,1618.416553,2.147274,2.29,1.010093,1.836856,2.786836,0.956385,2.043463,1.408748,1.824615,1.134389,4.512163,2.75359,2.481004,0.963955,1.227594,1.602086,71901.95890743192,47661.37345143594,52103.666271145456,279.0799865722656
1343,2019-03-12,0.862816,1.031817,1607.545613,2.153256,2.2764,1.007152,1.839327,2.782145,0.959031,2.04367,1.403915,1.849237,1.135973,4.48993,2.753038,2.481498,0.96414,1.224679,1.601601,71703.00506396452,47487.339053303,51978.34402671782,280.1499938964844
1344,2019-03-11,0.861375,1.031854,1615.711118,2.15565,2.2842,1.007613,1.838888,2.781581,0.96002,2.043848,1.409041,1.846915,1.126751,4.492246,2.735132,2.47108,0.964141,1.223928,1.596163,71561.90240554325,47312.64853779506,51815.40446988586,280.65301513671875
1345,2019-03-08,0.867197,1.031887,1594.697912,2.165475,2.2577,1.002869,1.848297,2.76443,0.963848,2.044334,1.391391,1.866624,1.110954,4.471042,2.711482,2.481199,0.964631,1.216057,1.584634,70935.34971517837,46609.11322700512,50987.17957220366,282.2300109863281
