,Dátum,BUX,Citadella_Származtatott,Erste_Stock_Hungary_Indexkövető_Részvény_A,Generali_Arany_Oroszlán_ESG,HOLD_Columbus,HOLD_Nemzetközi,HOLD_VM_Abszolút_Származtatott_Befektetési,MBH_Fejlett_Piaci_Részvény,OTP Föld Kincsei Árupiaci Alapok Alapja HUF,OTP_Klímaváltozás_13030,OTP_Supra,Platina Delta Származtatott Befektetési Alap A,Raiffeisen Részvény Alap,Takarék Származtatott Befektetési Alap,VIG_Opportunity_Fejlett_Piaci_Részvény,SPY,QQQ,VGT,BRK-B,USDHUF=X
580,2022-04-08,1652.634168,2.552867,2.397,1.371049,2.527474,4.829016,2.098372,2.624419,2.949304,2.250114,2.939553,4.479732,3.162261,1.002843,2.828856,150581.984441014,119662.2186466651,136013.05522255506,122955.77335643303,348.2179870605469
581,2022-04-07,1637.623436,2.544948,2.3794,1.368026,2.504624,4.816095,2.099458,2.636251,2.940301,2.293284,2.928249,4.440745,3.149562,1.002444,2.85189,150733.78988966066,121156.22383419983,137807.61994411983,120459.69798076898,347.6369934082031
582,2022-04-06,1630.257585,2.538683,2.3679,1.36436,2.502304,4.806946,2.096804,2.63581,2.968211,2.261631,2.939169,4.442572,3.143319,1.002361,2.815499,148767.04151259083,119892.8444420714,136271.49007442594,118866.34172478039,344.8299865722656
583,2022-04-05,1715.559202,2.560576,2.4848,1.366118,2.4946,4.736489,2.099312,2.644274,2.962691,2.262493,2.918819,4.51522,3.165012,1.00329,2.786792,146395.5647791233,119394.15128516406,136421.11570761167,115832.10874096677,335.94000244140625
584,2022-04-04,1778.965269,2.588088,2.5827,1.370684,2.491148,4.744591,2.104634,2.603325,2.97016,2.258897,2.910879,4.516447,3.150152,1.003033,2.78564,146719.25756119005,120829.59796344861,138264.32759732567,114831.28993520513,332.42999267578125
585,2022-04-01,1764.866648,2.577645,2.5641,1.358251,2.488116,4.681648,2.101041,2.551816,2.970511,2.211373,2.919858,4.513954,3.13277,1.002803,2.745201,145194.28921519406,118165.1888911929,135336.74229313713,116751.3222023584,331.7929992675781
586,2022-03-31,1752.636643,2.56977,2.556,1.360267,2.47556,4.65943,2.100434,2.542457,2.965857,2.186862,2.921793,4.482964,3.143058,1.002702,2.745852,143453.900126528,117302.92198802903,134487.4225212112,116017.39743070677,328.7449951171875
587,2022-03-30,1798.648732,2.575093,2.6147,1.369143,2.475943,4.678147,2.105755,2.554712,2.943944,2.181817,2.907729,4.493576,3.17482,1.002475,2.755418,146684.2361284159,119580.44728333876,137330.40265760198,118359.60694251955,330.9739990234375
588,2022-03-29,1830.787182,2.591844,2.6669,1.398888,2.475885,4.726786,2.108082,2.578599,2.963213,2.246229,2.893098,4.495655,3.109043,1.001923,2.842159,151980.1412245622,124508.01378971338,143585.93177787773,121027.02496920899,340.8059997558594
589,2022-03-28,1736.48466,2.55734,2.5206,1.366628,2.448154,4.801991,2.103439,2.622045,2.975023,2.20939,2.848175,4.524532,3.103173,1.001615,2.803684,149402.3207854405,121813.94331717957,139805.00387014356,121955.36421236582,339.1700134277344
590,2022-03-25,1723.676102,2.545542,2.4959,1.366466,2.450511,4.774254,2.104407,2.591492,2.947909,2.223064,2.868562,4.494147,3.112231,1.001375,2.806873,148957.71908640862,120451.6331911739,138667.64307490457,122181.46490176767,340.5660095214844
591,2022-03-24,1717.240846,2.540234,2.4921,1.365493,2.455109,4.766978,2.102337,2.598718,2.954536,2.234188,2.874949,4.498933,3.096259,1.001192,2.800079,147505.62134549767,119959.99493706599,138309.3529896941,119415.7266478613,338.89300537109375
592,2022-03-23,1748.676226,2.529806,2.5318,1.355906,2.457278,4.676318,2.096757,2.556395,2.940856,2.20058,2.895157,4.462171,3.12309,1.001309,2.751292,143887.6149044009,116198.90533268824,133461.08611835632,116829.96185387205,335.5639953613281
593,2022-03-22,1738.091994,2.547166,2.522,1.378358,2.451284,4.738106,2.102807,2.55129,2.911867,2.236039,2.877917,4.427266,3.105139,1.000973,2.786438,147164.01626942493,119024.813842603,136825.1908248728,118551.03385014646,338.7850036621094
594,2022-03-21,1734.843466,2.52712,2.514,1.366905,2.445522,4.683532,2.099884,2.544192,2.914441,2.203501,2.897219,4.430277,3.084969,1.001076,2.750151,145728.970902225,116945.07483542431,134916.3177879192,118677.05738735478,339.4070129394531
595,2022-03-18,1722.951257,2.532642,2.4996,1.370618,2.441145,4.668754,2.099314,2.552564,2.896385,2.206709,2.881194,4.415248,3.080475,1.001116,2.740338,143810.53229488432,115693.47299499437,133439.5148122497,114652.90920657106,334.84100341796875
596,2022-03-17,1748.874747,2.52651,2.5318,1.359331,2.440454,4.603975,2.094264,2.484167,2.898215,2.188785,2.895696,4.404373,3.039555,1.001082,2.701118,142526.07826900482,113590.97947732732,130702.39279329404,115732.25580625609,335.4849853515625
597,2022-03-16,1730.532025,2.532817,2.5098,1.362555,2.431255,4.586385,2.090332,2.462162,2.871863,2.159904,2.878648,4.388865,3.004469,1.002638,2.691076,142223.0319859553,113394.80952177476,130636.8957814509,113927.83776273206,338.9599914550781
598,2022-03-11,1683.353797,2.500256,2.426,1.32759,2.419977,4.549281,2.112583,2.476992,2.872489,2.183249,2.893951,4.423463,2.941652,1.002077,2.665017,139834.84819257166,110209.2698181048,127063.69466205128,112874.59869754035,345.6050109863281
599,2022-03-10,1649.030683,2.484409,2.3704,1.313428,2.400592,4.543124,2.116135,2.477938,2.874438,2.175917,2.837925,4.4351,2.971011,1.002121,2.657971,139633.77981423307,110952.47170854639,127927.25904231146,110836.21223791502,340.7200012207031
600,2022-03-09,1683.670004,2.501939,2.4291,1.358292,2.411136,4.550769,2.111695,2.462814,2.89451,2.224338,2.849425,4.450767,2.881995,1.00197,2.715276,147084.54753457196,117651.57961755618,136502.79888420273,116258.90942211915,357.2799987792969
601,2022-03-08,1628.889788,2.469649,2.3385,1.29021,2.389987,4.599046,2.135002,2.488326,2.832742,2.221879,2.869222,4.487435,2.893271,1.001181,2.675577,144639.71244386584,114669.96251155436,132197.17964398116,114909.5854017958,360.760986328125
602,2022-03-07,1564.699834,2.503025,2.2416,1.315296,2.38398,4.666377,2.120839,2.545895,2.781179,2.195661,2.810269,4.47068,2.882676,1.000897,2.768245,143857.64176943712,113713.82159451861,131131.56472898927,114917.36405284423,356.0899963378906
603,2022-03-04,1578.907927,2.516018,2.2615,1.285732,2.375591,4.696779,2.108617,2.551673,2.793726,2.091736,2.788178,4.457612,2.991326,1.002069,2.694831,143032.28079234436,113930.32494162023,131465.3502710499,111790.07137594,343.6099853515625
604,2022-03-03,1634.027137,2.547989,2.3423,1.332536,2.40253,4.602572,2.095298,2.517054,2.700036,2.096053,2.875267,4.426192,2.986532,1.004144,2.705059,142535.70705201477,114268.30641623586,132588.9866701886,111311.9747838378,339.635009765625
605,2022-03-02,1568.227821,2.550372,2.241,1.363556,2.396715,4.652481,2.092605,2.524467,2.694014,2.134382,2.881796,4.464771,2.942658,1.004336,2.734592,142291.01500666142,115149.11850401014,133783.3221975267,109184.4943266213,337.364013671875
606,2022-03-01,1526.543998,2.574641,2.2105,1.320655,2.406781,4.5068,2.098083,2.477877,2.601071,2.08122,2.923226,4.453617,3.014834,1.006265,2.617687,136873.76884371042,110941.35859680176,128383.69198856503,104712.44729556888,330.489990234375
607,2022-02-28,1715.910594,2.60012,2.4909,1.360295,2.427189,4.492421,2.08866,2.467203,2.507198,2.121042,2.967896,4.398238,3.051142,1.006571,2.649115,138267.2850451246,112080.09523142595,130220.56732451543,105683.11698175035,328.7699890136719
608,2022-02-25,1795.994298,2.632668,2.6183,1.369198,2.499775,4.466422,2.087674,2.421484,2.476587,2.058557,3.024919,4.413792,2.889916,1.006912,2.638568,138693.63502536155,111804.98824681342,130258.86569884233,105010.80316708982,328.94000244140625
609,2022-02-24,1691.315963,2.600296,2.4457,1.315074,2.462862,4.432447,2.088826,2.401917,2.607329,1.970331,2.93263,4.355194,3.088701,1.006207,2.539097,131813.46261618286,106944.76786579564,124733.22027173825,98501.62182309572,319.5199890136719
610,2022-02-23,1874.395708,2.63027,2.7242,1.330692,2.573518,4.240216,2.085405,2.325443,2.602923,1.896429,3.191112,4.49343,3.108974,1.007588,2.464409,127491.40491324943,101581.21675020084,118189.15435345843,97242.00007226318,313.6940002441406
611,2022-02-22,1890.811975,2.636269,2.7519,1.336075,2.564473,4.307446,2.087398,2.320086,2.620175,1.917868,3.179974,4.467552,3.106201,1.00732,2.506081,130423.10985348187,104757.11740843952,121844.04428298585,99027.94440386351,315.2149963378906
613,2022-02-18,1971.789728,2.647593,2.8773,1.35983,2.589697,4.327086,2.093384,2.349855,2.646729,1.956056,3.226305,4.510691,3.214634,1.007185,2.516914,131120.65745544434,105244.19256591797,122383.15567016602,98689.7961730957,313.5
614,2022-02-17,2013.822909,2.651316,2.9351,1.369971,2.599978,4.353575,2.093217,2.359831,2.658742,1.987123,3.2351,4.533464,3.24358,1.007071,2.538894,131289.0067396313,105904.89441183954,123288.20129849017,97786.83316198736,311.8699951171875
615,2022-02-16,2031.597821,2.662883,2.9633,1.371619,2.595208,4.397702,2.092854,2.393857,2.6698,1.995697,3.220484,4.550515,3.241403,1.006829,2.561379,133789.09995610174,108853.98732493538,127133.65375259705,98173.45763385016,311.0199890136719
616,2022-02-15,2013.575163,2.658231,2.9376,1.377526,2.585971,4.411174,2.092999,2.387714,2.685407,1.999597,3.209336,4.543165,3.193026,1.006819,2.572135,135684.60775734764,110547.88189565577,129308.51733216643,99849.63946874999,315.7799987792969
617,2022-02-14,2012.303569,2.645605,2.9328,1.359807,2.582288,4.379857,2.09271,2.37839,2.644179,1.956895,3.215503,4.531425,3.240347,1.006887,2.551633,132349.25614048913,106911.16457775608,124576.08567284048,98364.92081422731,312.9849853515625
618,2022-02-11,2046.942401,2.654724,2.9867,1.373468,2.606403,4.344321,2.09252,2.371947,2.665729,1.957429,3.239019,4.559235,3.259952,1.007278,2.537333,131448.2568331696,105705.21690782905,123344.77493204549,98881.7079102248,309.8380126953125
619,2022-02-10,2063.701399,2.665178,3.0086,1.384187,2.592245,4.417955,2.093238,2.387733,2.732539,1.981541,3.228427,4.573227,3.264729,1.007254,2.56377,133604.21630618162,108770.76420577709,126900.80607821513,98740.892651123,308.7099914550781
620,2022-02-09,2078.061042,2.671168,3.0269,1.385482,2.573577,4.427566,2.092204,2.416051,2.722751,2.009386,3.195912,4.573907,3.247554,1.007367,2.593596,136317.6804265827,111509.800904979,130333.88390479889,99718.91013401374,309.3210144042969
621,2022-02-08,2075.328852,2.652904,3.0216,1.366552,2.561162,4.380936,2.091558,2.388158,2.688092,1.976084,3.216197,4.549815,3.197659,1.00742,2.561474,134151.50235665962,109033.45378239639,127020.44043679535,99280.27816128172,308.8609924316406
622,2022-02-07,2043.596752,2.628671,2.9789,1.361119,2.554774,4.336906,2.090987,2.369566,2.670975,1.961242,3.218451,4.542932,3.208034,1.007103,2.539031,132896.91916517913,107692.54887662828,125252.42461133748,97640.16982167959,308.489990234375
623,2022-02-04,2033.898933,2.630694,2.9645,1.35694,2.551637,4.341929,2.092826,2.381676,2.658354,1.965232,3.235508,4.471202,3.245898,1.006402,2.541108,133761.28507995605,108921.35987854004,126281.66711425781,97489.40197753906,309.5
624,2022-02-03,2052.790888,2.620344,2.9874,1.373475,2.558888,4.352348,2.092843,2.367738,2.670701,1.997815,3.269093,4.427526,3.258681,1.005992,2.575878,134774.17549124174,108888.56239155866,126868.41422594152,98764.71397252195,313.30999755859375
625,2022-02-02,2077.405,2.636192,3.0213,1.397594,2.553021,4.476671,2.094505,2.45592,2.66759,2.02673,3.231592,4.438061,3.232121,1.006196,2.626194,138782.59711204097,114118.33564104047,131673.7113734102,100688.38821438607,315.0450134277344
626,2022-02-01,2079.474012,2.628487,3.0252,1.399156,2.549158,4.458252,2.094668,2.452598,2.68686,2.018152,3.248415,4.456036,3.230858,1.006141,2.612439,137918.5901298523,113586.63179397583,131443.10214614868,99250.60229873657,316.125
627,2022-01-31,2098.578912,2.618718,3.0503,1.394658,2.536633,4.485872,2.100069,2.441916,2.683102,2.018496,3.241406,4.424114,3.20625,1.006108,2.623304,139155.3593717292,114599.8916695565,132966.84006042033,100515.41071528941,321.114990234375
628,2022-01-28,2074.911065,2.596469,3.0175,1.381349,2.524174,4.422456,2.103091,2.428126,2.692308,1.975633,3.248886,4.401641,3.241915,1.005897,2.577613,136129.3405643124,110590.51503845956,128523.35850194655,100062.29172186274,319.7900085449219
